ANO,IBGE7,NOME,IDEB_AF,POP_TOT
2013,3509452,Campina do Monte Alegre,4.2,5836
2013,3509502,Campinas,4.4,1144862
2013,3509601,Campo Limpo Paulista,4.4,79091
2013,3509700,Campos do Jordão,4.9,50221
2013,3509809,Campos Novos Paulista,4.4,4776
2013,3509908,Cananéia,4.3,12598
2013,3509957,Canas,4.4,4722
2013,3510005,Cândido Mota,4.7,30993
2013,3510104,Cândido Rodrigues,5,2767
2013,3510153,Canitar,4.4,4737
2013,3510203,Capão Bonito,4.8,47510
2013,3510302,Capela do Alto,4.2,18933
2013,3510401,Capivari,4.9,51949
2013,3510500,Caraguatatuba,4.8,109678
2013,3510609,Carapicuíba,4.2,387788
2013,3510708,Cardoso,4.5,12233
2013,3510807,Casa Branca,4.5,29597
2013,3510906,Cássia dos Coqueiros,4.6,2657
2013,3511003,Castilho,4.6,19360
2013,3511102,Catanduva,4.9,118209
2013,3511201,Catiguá,4.6,7502
2013,3511300,Cedral,5,8553
2013,3511409,Cerqueira César,4.8,18703
2013,3511508,Cerquilho,5.6,43473
2013,3511607,Cesário Lange,4.6,16717
2013,3511706,Charqueada,4.7,16092
2013,3511904,Clementina,4.8,7717
2013,3512001,Colina,4.3,18107
2013,3512100,Colômbia,5,6196
2013,3512209,Conchal,5.2,26689
2013,3512308,Conchas,4.8,17162
2013,3512407,Cordeirópolis,4.8,22648
2013,3512506,Coroados,5.1,5615
2013,3512605,Coronel Macedo,4.7,5009
2013,3512704,Corumbataí,4.5,4018
2013,3512803,Cosmópolis,5,64415
2013,3512902,Cosmorama,4.8,7404
2013,3513009,Cotia,4.2,220941
2013,3513108,Cravinhos,4.1,33543
2013,3513207,Cristais Paulista,4.3,8089
2013,3513306,Cruzália,4.5,2260
2013,3513405,Cruzeiro,4.2,80408
2013,3513504,Cubatão,4.3,125178
2013,3513603,Cunha,4.3,22251
2013,3513702,Descalvado,4.1,32595
2013,3513801,Diadema,4.5,406718
2013,3513850,Dirce Reis,4.7,1760
2013,3513900,Divinolândia,4.7,11604
2013,3514007,Dobrada,5.1,8432
2013,3514106,Dois Córregos,4.9,26126
2013,3514205,Dolcinópolis,5,2148
2013,3514304,Dourado,4.9,8884
2013,3514403,Dracena,4.6,45346
2013,3514502,Duartina,4.9,12585
2013,3514601,Dumont,5.4,8874
2013,3514700,Echaporã,4.4,6389
2013,3514809,Eldorado,4.7,15238
2013,3514908,Elias Fausto,5,16762
2013,3514924,Elisiário,5.4,3359
2013,3514957,Embaúba,5.3,2486
2013,3515004,Embu,4.2,256247
2013,3515103,Embu-Guaçu,4.5,66273
2013,3515129,Emilianópolis,4.7,3149
2013,3515152,Engenheiro Coelho,4.6,17681
2013,3515186,Espírito Santo do Pinhal,4.8,43611
2013,3515194,Espírito Santo do Turvo,5.3,4525
2013,3515202,Estrela d&apos;Oeste,5.2,8458
2013,3515301,Estrela do Norte,5.2,2752
2013,3515350,Euclides da Cunha Paulista,4.5,9729
2013,3515400,Fartura,5.1,15889
2013,3515509,Fernandópolis,5.1,67543
2013,3515608,Fernando Prestes,5.5,5736
2013,3515657,Fernão,4.8,1646
2013,3515707,Ferraz de Vasconcelos,4,180326
2013,3515806,Flora Rica,4.2,1699
2013,3515905,Floreal,5.6,3042
2013,3516002,Flórida Paulista,4.4,13704
2013,3516101,Florínia,4,2843
2013,3516200,Franca,4.8,336734
2013,3516309,Francisco Morato,4.3,164718
2013,3516408,Franco da Rocha,4.1,141824
2013,3516507,Gabriel Monteiro,5.4,2790
2013,3516606,Gália,4.1,7019
2013,3516705,Garça,4.7,44479
2013,3516804,Gastão Vidigal,4.7,4482
2013,3516853,Gavião Peixoto,3.9,4635
2013,3516903,General Salgado,5.3,10970
2013,3517000,Getulina,4.1,11209
2013,3517109,Glicério,4,4745
2013,3517208,Guaiçara,4,11385
2013,3517307,Guaimbê,4.3,5654
2013,3517406,Guaíra,4.9,39314
2013,3517505,Guapiaçu,4.1,19409
2013,3517604,Guapiara,4.8,18129
2013,3517703,Guará,4.2,20733
2013,3517802,Guaraçaí,4.5,8586
2013,3517901,Guaraci,4.4,10584
2013,3518008,Guarani d&apos;Oeste,4.6,2023
2013,3518107,Guarantã,3.5,6629
2013,3518206,Guararapes,4.7,32023
2013,3518305,Guararema,4.4,27679
2013,3518404,Guaratinguetá,4.4,117663
2013,3518503,Guareí,4.4,16149
2013,3518602,Guariba,4.6,37747
2013,3518701,Guarujá,3.9,306683
2013,3518800,Guarulhos,4.1,1299249
2013,3518859,Guatapará,4,7341
2013,3518909,Guzolândia,5,5023
2013,3519006,Herculândia,4.6,9154
2013,3519055,Holambra,4.4,12707
2013,3519071,Hortolândia,4.5,209139
2013,3519105,Iacanga,4.7,10776
2013,3519204,Iacri,4.9,6530
2013,3519253,Iaras,4.2,7431
2013,3519303,Ibaté,4.9,32810
2013,3519402,Ibirá,5.5,11615
2013,3519501,Ibirarema,4.4,7203
2013,3519600,Ibitinga,5.4,56531
2013,3519709,Ibiúna,4.9,75241
2013,3519808,Icém,4.4,7877
2013,3519907,Iepê,4.4,7966
2013,3520004,Igaraçu do Tietê,4.1,24299
2013,3520103,Igarapava,3.9,29365
2013,3520202,Igaratá,4.9,9251
2013,3520301,Iguape,4.6,30124
2013,3520400,Ilhabela,4.6,30983
2013,3520426,Ilha Comprida,4.7,9908
2013,3520442,Ilha Solteira,5.2,26138
2013,3520509,Indaiatuba,5.2,222042
2013,3520608,Indiana,4.6,4951
2013,3520707,Indiaporã,5.3,3988
2013,3520806,Inúbia Paulista,4.6,3826
2013,3520905,Ipaussu,4.8,14383
2013,3521002,Iperó,4,31745
2013,3521101,Ipeúna,4.9,6638
2013,3521150,Ipiguá,4.7,4858
2013,3521200,Iporanga,3.7,4369
2013,3521309,Ipuã,4.5,15184
2013,3521408,Iracemápolis,5.4,21815
2013,3521507,Irapuã,4.6,7666
2013,3521606,Irapuru,4.5,8123
2013,3521705,Itaberá,4.9,18158
2013,3521804,Itaí,4,25535
2013,3521903,Itajobi,5.4,15104
2013,3522000,Itaju,5.4,3505
2013,3522109,Itanhaém,4.5,93696
2013,3522158,Itaóca,4.9,3332
2013,3522208,Itapecerica da Serra,4.4,163363
2013,3522307,Itapetininga,4.8,153810
2013,3522406,Itapeva,4.6,91807
2013,3522505,Itapevi,4,217005
2013,3522604,Itapira,4.6,72048
2013,3522653,Itapirapuã Paulista,4.4,4081
2013,3522703,Itápolis,5.4,41920
2013,3522802,Itaporanga,4.2,15064
2013,3522901,Itapuí,3.7,13023
2013,3523008,Itapura,4.6,4629
2013,3523107,Itaquaquecetuba,3.9,344558
2013,3523206,Itararé,4.5,49818
2013,3523305,Itariri,4.3,16441
2013,3523404,Itatiba,5,109907
2013,3523503,Itatinga,4.3,19297
2013,3523602,Itirapina,4.6,16709
2013,3523701,Itirapuã,4.3,6232
2013,3523800,Itobi,4.4,7807
2013,3523909,Itu,4.5,163882
2013,3524006,Itupeva,4.7,51082
2013,3524105,Ituverava,3.9,40552
2013,3524204,Jaborandi,4.9,6846
2013,3524303,Jaboticabal,4.5,75041
2013,3524402,Jacareí,4.6,223064
2013,3524501,Jaci,4.8,6233
2013,3524600,Jacupiranga,4.9,17801
2013,3524709,Jaguariúna,5.5,49497
2013,3524808,Jales,5.3,48724
2013,3524907,Jambeiro,4.9,5868
2013,3525003,Jandira,4,116041
2013,3525102,Jardinópolis,4.2,40640
2013,3525201,Jarinu,4.8,26353
2013,3525300,Jaú,4.5,140077
2013,3525409,Jeriquara,5,3230
2013,3525508,Joanópolis,5.3,12492
2013,3525607,João Ramalho,5.1,4361
2013,3525706,José Bonifácio,4.6,34846
2013,3525805,Júlio Mesquita,4.5,4639
2013,3525854,Jumirim,5.2,3042
2013,3525904,Jundiaí,4.8,393920
2013,3526001,Junqueirópolis,4.9,19765
2013,3526100,Juquiá,4.2,19535
2013,3526209,Juquitiba,4.5,30239
2013,3526308,Lagoinha,4.5,4966
2013,3526407,Laranjal Paulista,4.4,26853
2013,3526506,Lavínia,5.4,9995
2013,3526605,Lavrinhas,4.2,6950
2013,3526704,Leme,4.9,97505
2013,3526803,Lençóis Paulista,4.7,65026
2013,3526902,Limeira,4.7,291748
2013,3527009,Lindóia,4.9,7265
2013,3527108,Lins,4,75117
2013,3527207,Lorena,4,86337
2013,3527256,Lourdes,4.7,2227
2013,3527306,Louveira,4.9,41700
2013,3527405,Lucélia,4.8,20918
2013,3527504,Lucianópolis,4.5,2345
2013,3527603,Luís Antônio,4.4,12704
2013,3527702,Luiziânia,4.3,5384
2013,3527801,Lupércio,4.5,4523
2013,3527900,Lutécia,5.5,2754
2013,3528007,Macatuba,4.9,16909
2013,3528106,Macaubal,5.1,7978
2013,3528205,Macedônia,5.5,3756
2013,3528304,Magda,4.7,3246
2013,3528403,Mairinque,4.4,45436
2013,3528502,Mairiporã,4.6,88883
2013,3528601,Manduri,4.5,9464
2013,3528700,Marabá Paulista,4.8,5251
2013,3528809,Maracaí,4.9,13842
2013,3528858,Marapoama,5.3,2818
2013,3528908,Mariápolis,4.4,4057
2013,3529005,Marília,4.9,228618
2013,3529104,Marinópolis,5,2160
2013,3529203,Martinópolis,4.6,25473
2013,3529302,Matão,5.1,80528
2013,3529401,Mauá,4.4,444136
2013,3529500,Mendonça,5.5,5014
2013,3529609,Meridiano,4.8,3934
2013,3529658,Mesópolis,6,1935
2013,3529708,Miguelópolis,3.8,21471
2013,3529807,Mineiros do Tietê,4.4,12583
2013,3529906,Miracatu,4.2,20790
2013,3530003,Mira Estrela,5.4,2968
2013,3530102,Mirandópolis,4.9,28758
2013,3530201,Mirante do Paranapanema,4.7,17820
2013,3530300,Mirassol,5.1,56910
2013,3530409,Mirassolândia,4.6,4574
2013,3530508,Mococa,4.7,68590
2013,3530607,Mogi das Cruzes,4.3,414907
2013,3530706,Mogi Guaçu,4.7,144963
2013,3530805,Moji Mirim,4.6,90558
2013,3530904,Mombuca,4.3,3411
2013,3531001,Monções,5.1,2219
2013,3531100,Mongaguá,4.3,50641
2013,3531209,Monte Alegre do Sul,4.1,7593
2013,3531308,Monte Alto,4.6,48907
2013,3531407,Monte Aprazível,4.9,23294
2013,3531506,Monte Azul Paulista,5,19376
2013,3531605,Monte Castelo,5.4,4187
2013,3531704,Monteiro Lobato,4.9,4381
2013,3531803,Monte Mor,4.9,53488
2013,3531902,Morro Agudo,4.5,30991
2013,3532009,Morungaba,4.3,12621
2013,3532058,Motuca,4.9,4534
2013,3532108,Murutinga do Sul,4.9,4375
2013,3532157,Nantes,4.7,2905
2013,3532207,Narandiba,4.4,4564
2013,3532306,Natividade da Serra,4.3,6821
2013,3532405,Nazaré Paulista,4.5,17451
2013,3532504,Neves Paulista,5.2,9017
2013,3532603,Nhandeara,5.5,11203
2013,3532702,Nipoã,5.1,4669
2013,3532801,Nova Aliança,4.6,6367
2013,3532827,Nova Campina,4.7,9100
2013,3532843,Nova Canaã Paulista,5,2087
2013,3532868,Nova Castilho,5.2,1195
2013,3532900,Nova Europa,4.4,10108
2013,3533007,Nova Granada,4.3,20346
2013,3533106,Nova Guataporanga,4.3,2270
2013,3533205,Nova Independência,4.6,3423
2013,3533254,Novais,4.2,5089
2013,3533304,Nova Luzitânia,4.7,3728
2013,3533403,Nova Odessa,5.1,55229
2013,3533502,Novo Horizonte,5.9,38828
2013,3533601,Nuporanga,5.4,7164
2013,3533700,Ocauçu,4.8,4296
2013,3533809,Óleo,4.3,2676
2013,3533908,Olímpia,4.8,52650
2013,3534005,Onda Verde,5.1,4128
2013,3534104,Oriente,4.7,6366
2013,3534203,Orindiúva,5.5,6244
2013,3534302,Orlândia,4.9,42020
2013,3534401,Osasco,4.3,691652
2013,3534500,Oscar Bressane,5.3,2614
2013,3534609,Osvaldo Cruz,5.1,32229
2013,3534708,Ourinhos,4.9,108674
2013,3534757,Ouroeste,5.2,9215
2013,3534807,Ouro Verde,5.9,8216
2013,3534906,Pacaembu,4.3,13829
2013,3535002,Palestina,4.5,11904
2013,3535101,Palmares Paulista,5.2,11922
2013,3535200,Palmeira d&apos;Oeste,5.1,9700
2013,3535309,Palmital,4.2,21987
2013,3535408,Panorama,4.4,15288
2013,3535507,Paraguaçu Paulista,5,44310
2013,3535606,Paraibuna,4.4,18040
2013,3535705,Paraíso,5.5,6207
2013,3535804,Paranapanema,4.5,18965
2013,3535903,Paranapuã,5.2,3983
2013,3536000,Parapuã,4.9,11124
2013,3536109,Pardinho,4.2,5979
2013,3536208,Pariquera-Açu,4.8,19239
2013,3536257,Parisi,5.3,2118
2013,3536307,Patrocínio Paulista,4.5,13821
2013,3536406,Paulicéia,4.2,6807
2013,3536505,Paulínia,4.5,92668
2013,3536570,Paulistânia,5.5,1836
2013,3536604,Paulo de Faria,4.6,8893
2013,3536703,Pederneiras,4.6,44073
2013,3536802,Pedra Bela,5.1,6009
2013,3536901,Pedranópolis,5.5,2595
2013,3537008,Pedregulho,4,16382
2013,3537107,Pedreira,4.9,44509
2013,3537156,Pedrinhas Paulista,5.1,3054
2013,3537206,Pedro de Toledo,4.1,10791
2013,3537305,Penápolis,4.5,61371
2013,3537404,Pereira Barreto,4.9,25742
2013,3537503,Pereiras,4.6,8006
2013,3537602,Peruíbe,4.2,63815
2013,3537701,Piacatu,5,5626
2013,3537800,Piedade,4.7,54323
2013,3537909,Pilar do Sul,4.8,27880
2013,3538006,Pindamonhangaba,4.7,157062
2013,3538105,Pindorama,4.8,16013
2013,3538204,Pinhalzinho,4.9,14067
2013,3538303,Piquerobi,4.8,3665
2013,3538501,Piquete,4.4,14278
2013,3538600,Piracaia,5,26371
2013,3538709,Piracicaba,4.5,385287
2013,3538808,Piraju,5.1,29532
2013,3538907,Pirajuí,4.5,24098
2013,3539004,Pirangi,4.9,11112
2013,3539103,Pirapora do Bom Jesus,3.4,17091
2013,3539202,Pirapozinho,4.8,26146
2013,3539301,Pirassununga,4.9,73656
2013,3539400,Piratininga,4.3,12839
2013,3539509,Pitangueiras,4.4,37499
2013,3539608,Planalto,4.8,4808
2013,3539707,Platina,4.5,3378
2013,3539806,Poá,4.3,112015
2013,3539905,Poloni,5.1,5726
2013,3540002,Pompéia,4.9,21060
2013,3540101,Pongaí,4.8,3537
2013,3540200,Pontal,4.4,44236
2013,3540259,Pontalinda,4.5,4341
2013,3540309,Pontes Gestal,4.3,2593
2013,3540408,Populina,5.6,4299
2013,3540507,Porangaba,4.5,9021
2013,3540606,Porto Feliz,4.9,51320
2013,3540705,Porto Ferreira,4.1,54056
2013,3540754,Potim,4.2,21501
2013,3540804,Potirendaba,5.4,16401
2013,3540853,Pracinha,4.8,3315
2013,3540903,Pradópolis,4.5,19077
2013,3541000,Praia Grande,4.5,287967
2013,3541059,Pratânia,4.2,4912
2013,3541109,Presidente Alves,4.6,4205
2013,3541208,Presidente Bernardes,4.3,13724
2013,3541307,Presidente Epitácio,4.3,43155
2013,3541406,Presidente Prudente,4.2,218960
2013,3541505,Presidente Venceslau,5.2,39265
2013,3541604,Promissão,4.3,37985
2013,3541653,Quadra,5.2,3489
2013,3541703,Quatá,4.1,13501
2013,3541802,Queiroz,4.6,3060
2013,3541901,Queluz,4.2,12234
2013,3542008,Quintana,4.1,6339
2013,3542107,Rafard,5.4,8952
2013,3542206,Rancharia,5,29732
2013,3542305,Redenção da Serra,4.4,3952
2013,3542404,Regente Feijó,4.8,19468
2013,3542503,Reginópolis,4.1,8218
2013,3542602,Registro,4.7,56123
2013,3542701,Restinga,3.6,7054
2013,3542800,Ribeira,4.5,3427
2013,3542909,Ribeirão Bonito,4,12750
2013,3543006,Ribeirão Branco,4.5,18093
2013,3543105,Ribeirão Corrente,4.6,4510
2013,3543204,Ribeirão do Sul,5.3,4575
2013,3543238,Ribeirão dos Índios,3.6,2248
2013,3543253,Ribeirão Grande,4.3,7667
2013,3543303,Ribeirão Pires,4.9,118871
2013,3543402,Ribeirão Preto,4.3,649556
2013,3543501,Riversul,4.7,6096
2013,3543600,Rifaina,4.3,3574
2013,3543709,Rincão,4.1,10768
2013,3543808,Rinópolis,4.7,10170
2013,3543907,Rio Claro,4.8,196821
2013,3544004,Rio das Pedras,4.8,31982
2013,3544103,Rio Grande da Serra,4.2,47142
2013,3544202,Riolândia,4,11429
2013,3544251,Rosana,4.7,19156
2013,3544301,Roseira,4.5,10168
2013,3544400,Rubiácea,5.4,2917
2013,3544509,Rubinéia,5.4,3017
2013,3544608,Sabino,4.2,5452
2013,3544707,Sagres,4.6,2460
2013,3544806,Sales,5.1,5853
2013,3544905,Sales Oliveira,4.6,11225
2013,3545001,Salesópolis,4.8,16462
2013,3545100,Salmourão,4.2,5079
2013,3545159,Saltinho,5.3,7607
2013,3545209,Salto,5,112052
2013,3545308,Salto de Pirapora,4.8,42710
2013,3545407,Salto Grande,5.2,9156
2013,3545506,Sandovalina,4.7,3974
2013,3545605,Santa Adélia,4.8,15017
2013,3545704,Santa Albertina,4.9,5941
2013,3545803,Santa Bárbara d&apos;Oeste,5,188302
2013,3546009,Santa Branca,4.4,14395
2013,3546108,Santa Clara d&apos;Oeste,4.9,2141
2013,3546207,Santa Cruz da Conceição,5.3,4251
2013,3546256,Santa Cruz da Esperança,5.9,2056
2013,3546306,Santa Cruz das Palmeiras,4.4,32009
2013,3546405,Santa Cruz do Rio Pardo,5,46092
2013,3546504,Santa Ernestina,4.9,5701
2013,3546603,Santa Fé do Sul,5.2,30872
2013,3546702,Santa Gertrudes,5.4,23793
2013,3546801,Santa Isabel,4.9,53784
2013,3546900,Santa Lúcia,4.2,8613
2013,3547007,Santa Maria da Serra,4.4,5776
2013,3547106,Santa Mercedes,4.5,2929
2013,3547205,Santana da Ponte Pensa,,1629
2013,3547304,Santana de Parnaíba,4.1,120998
2013,3547403,Santa Rita d&apos;Oeste,5.2,2585
2013,3547502,Santa Rita do Passa Quatro,4.6,27411
2013,3547601,Santa Rosa de Viterbo,4.9,25246
2013,3547650,Santa Salete,5.2,1511
2013,3547700,Santo Anastácio,3.8,21059
2013,3547809,Santo André,4.2,704942
2013,3547908,Santo Antônio da Alegria,5,6644
2013,3548005,Santo Antônio de Posse,4.4,21957
2013,3548054,Santo Antônio do Aracanguá,4.5,8048
2013,3548104,Santo Antônio do Jardim,5.2,6078
2013,3548203,Santo Antônio do Pinhal,4.6,6733
2013,3548302,Santo Expedito,4.4,2963
2013,3548401,Santópolis do Aguapeí,5.2,4532
2013,3548500,Santos,4.3,433153
2013,3548609,São Bento do Sapucaí,5.1,10831
2013,3548708,São Bernardo do Campo,4.5,805895
2013,3548807,São Caetano do Sul,5,156362
2013,3548906,São Carlos,5.1,236457
2013,3549003,São Francisco,5.9,2864
2013,3549102,São João da Boa Vista,4.6,87912
2013,3549201,São João das Duas Pontes,5.3,2624
2013,3549250,São João de Iracema,4.5,1865
2013,3549300,São João do Pau d&apos;Alho,5.2,2150
2013,3549409,São Joaquim da Barra,4.6,49259
2013,3549508,São José da Bela Vista,4.1,8759
2013,3549607,São José do Barreiro,4,4190
2013,3549706,São José do Rio Pardo,4.8,54024
2013,3549805,São José do Rio Preto,4.8,434039
2013,3549904,São José dos Campos,4.9,673255
2013,3549953,São Lourenço da Serra,4.6,14874
2013,3550001,São Luís do Paraitinga,4.8,10721
2013,3550100,São Manuel,4.2,40027
2013,3550209,São Miguel Arcanjo,5.1,32621
2013,3550308,São Paulo,4.2,11821873
2013,3550407,São Pedro,4.1,33638
2013,3550506,São Pedro do Turvo,4.7,7508
2013,3550605,São Roque,4,84460
2013,3550704,São Sebastião,4.7,80379
2013,3550803,São Sebastião da Grama,5,12394
2013,3550902,São Simão,3.7,14976
2013,3551009,São Vicente,4,350465
2013,3551108,Sarapuí,4.6,9628
2013,3551207,Sarutaiá,4.2,3707
2013,3551306,Sebastianópolis do Sul,5.4,3252
2013,3551405,Serra Azul,3.8,12592
2013,3551504,Serrana,4.2,41728
2013,3551603,Serra Negra,4.8,27879
2013,3551702,Sertãozinho,5.1,117539
2013,3551801,Sete Barras,4.4,13239
2013,3551900,Severínia,3.8,16482
2013,3552007,Silveiras,3.9,6083
2013,3552106,Socorro,5.2,38878
2013,3552205,Sorocaba,4.7,629231
2013,3552304,Sud Mennucci,5.3,7691
2013,3552403,Sumaré,4.7,258556
2013,3552502,Suzano,4.4,279520
2013,3552551,Suzanápolis,4.5,3642
2013,3552601,Tabapuã,5.2,11949
2013,3552700,Tabatinga,4.8,15590
2013,3552809,Taboão da Serra,4.5,264352
2013,3552908,Taciba,4.7,6023
2013,3553005,Taguaí,5.7,12034
2013,3553104,Taiaçu,4.6,6153
2013,3553203,Taiúva,5.3,5606
2013,3553302,Tambaú,4.7,23159
2013,3553401,Tanabi,5.3,25199
2013,3553500,Tapiraí,4.4,8125
2013,3553609,Tapiratiba,4.7,13091
2013,3553658,Taquaral,5,2814
2013,3553708,Taquaritinga,4.7,56204
2013,3553807,Taquarituba,4.8,23083
2013,3553856,Taquarivaí,5,5489
2013,3553906,Tarabai,4.3,7028
2013,3553955,Tarumã,4.3,13845
2013,3554003,Tatuí,4.5,114314
2013,3554102,Taubaté,4.6,296431
2013,3554201,Tejupá,4.9,4828
2013,3554300,Teodoro Sampaio,4.3,22424
2013,3554409,Terra Roxa,5.2,8969
2013,3554508,Tietê,4.5,39324
2013,3554607,Timburi,4.5,2709
2013,3554656,Torre de Pedra,4.3,2354
2013,3554706,Torrinha,5.2,9754
2013,3554755,Trabiju,3.8,1635
2013,3554805,Tremembé,3.5,43871
2013,3554904,Três Fronteiras,4.9,5669
2013,3554953,Tuiuti,4.9,6369
2013,3555000,Tupã,4.6,65540
2013,3555109,Tupi Paulista,4.6,14976
2013,3555208,Turiúba,,2000
2013,3555307,Turmalina,6.3,1942
2013,3555356,Ubarana,4.2,5732
2013,3555406,Ubatuba,4.5,84377
2013,3555505,Ubirajara,4.3,4637
2013,3555604,Uchoa,5.3,9885
2013,3555703,União Paulista,4.9,1712
2013,3555802,Urânia,5.4,9121
2013,3555901,Uru,4.2,1252
2013,3556008,Urupês,4.8,13345
2013,3556107,Valentim Gentil,4.6,12012
2013,3556206,Valinhos,4.9,116308
2013,3556305,Valparaíso,3.9,24323
2013,3556354,Vargem,3.3,9550
2013,3556404,Vargem Grande do Sul,4.5,41279
2013,3556453,Vargem Grande Paulista,4.7,47013
2013,3556503,Várzea Paulista,4.8,114170
2013,3556602,Vera Cruz,4.6,11032
2013,3556701,Vinhedo,4.9,69845
2013,3556800,Viradouro,4.5,18191
2013,3556909,Vista Alegre do Alto,5.5,7652
2013,3556958,Vitória Brasil,4.2,1809
2013,3557006,Votorantim,4.7,115585
2013,3557105,Votuporanga,4.6,89715
2013,3557154,Zacarias,4.7,2509
2013,3557204,Chavantes,4.4,12480
2013,3557303,Estiva Gerbi,4.6,10669
2013,4100103,Abatiá,3.5,7881
2013,4100202,Adrianópolis,3.4,6416
2013,4100301,Agudos do Sul,4.2,8797
2013,4100400,Almirante Tamandaré,3.5,110256
2013,4100459,Altamira do Paraná,3.8,3754
2013,4100509,Altônia,4.6,21489
2013,4100608,Alto Paraná,4.4,14334
2013,4100707,Alto Piquiri,3.7,10350
2013,4100806,Alvorada do Sul,3.7,10869
2013,4100905,Amaporã,3.5,5815
2013,4101002,Ampére,4.7,18281
2013,4101051,Anahy,3.7,2929
2013,4101101,Andirá,3.5,20988
2013,4101150,Ângulo,3.6,2954
2013,4101200,Antonina,3.2,19412
2013,4101309,Antônio Olinto,4.8,7567
2013,4101408,Apucarana,4.3,128058
2013,4101507,Arapongas,4.3,112198
2013,4101606,Arapoti,3.6,27170
2013,4101655,Arapuã,4.3,3513
2013,4101705,Araruna,3.2,13926
2013,4101804,Araucária,4,129209
2013,4101853,Ariranha do Ivaí,4.3,2421
2013,4101903,Assaí,4.6,16436
2013,4102000,Assis Chateaubriand,4.5,33988
2013,4102109,Astorga,4.5,25745
2013,4102208,Atalaia,5,4010
2013,4102307,Balsa Nova,4.6,12059
2013,4102406,Bandeirantes,3.7,32800
2013,4102505,Barbosa Ferraz,4.1,12683
2013,4102604,Barracão,4.3,10143
2013,4102703,Barra do Jacaré,4,2813
2013,4102752,Bela Vista da Caroba,4,3926
2013,4102802,Bela Vista do Paraíso,3.5,15565
2013,4102901,Bituruna,4.1,16416
2013,4103008,Boa Esperança,5.5,4559
2013,4103024,Boa Esperança do Iguaçu,4.6,2763
2013,4103040,Boa Ventura de São Roque,4.4,6702
2013,4103057,Boa Vista da Aparecida,4.1,8028
2013,4103107,Bocaiúva do Sul,3.7,11826
2013,4103156,Bom Jesus do Sul,5.5,3824
2013,4103206,Bom Sucesso,4.3,6866
2013,4103222,Bom Sucesso do Sul,6.1,3372
2013,4103305,Borrazópolis,5,7724
2013,4103354,Braganey,4.2,5799
2013,4103370,Brasilândia do Sul,3.5,3136
2013,4103404,Cafeara,4.3,2833
2013,4103453,Cafelândia,4.1,16020
2013,4103479,Cafezal do Sul,3.2,4334
2013,4103503,Califórnia,4,8423
2013,4103602,Cambará,3.5,24928
2013,4103701,Cambé,3.9,102222
2013,4103800,Cambira,4.9,7603
2013,4103909,Campina da Lagoa,4.4,15463
2013,4103958,Campina do Simão,4.3,4130
2013,4104006,Campina Grande do Sul,4,41060
2013,4104055,Campo Bonito,4.3,4361
2013,4104105,Campo do Tenente,3.9,7550
2013,4104204,Campo Largo,4.7,120730
2013,4104253,Campo Magro,4.7,26755
2013,4104303,Campo Mourão,3.9,91648
2013,4104402,Cândido de Abreu,4.4,16633
2013,4104428,Candói,4,15657
2013,4104451,Cantagalo,4.2,13396
2013,4104501,Capanema,4.7,19182
2013,4104600,Capitão Leônidas Marques,4.5,15592
2013,4104659,Carambeí,3.9,20863
2013,4104709,Carlópolis,4.4,14239
2013,4104808,Cascavel,4.3,305615
2013,4104907,Castro,4.4,70086
2013,4105003,Catanduvas,4.3,10467
2013,4105102,Centenário do Sul,3.3,11382
2013,4105201,Cerro Azul,3.2,17619
2013,4105300,Céu Azul,4.8,11528
2013,4105409,Chopinzinho,5,20077
2013,4105508,Cianorte,4.2,75360
2013,4105607,Cidade Gaúcha,3.6,11800
2013,4105706,Clevelândia,3.4,17501
2013,4105805,Colombo,3.6,227220
2013,4105904,Colorado,3.9,23402
2013,4106001,Congonhinhas,3.2,8648
2013,4106100,Conselheiro Mairinck,4.2,3794
